
#tweetdebate"
837,190,2008-09-27 02:38:00,Obama - outdebated... there's no room for gray/corrections in a debate #current
838,1035,2008-09-27 02:38:00,No! McCain was a POW!!! I missed that somehow #current
839,628,2008-09-27 02:38:00,@kwilson9austin I live with a vet. No way in hell is he voting for McCain. #current #debate08 & you should hear him on Palin. Wowza
840,153,2008-09-27 02:38:00,"Connor, Live, is a sick character, yo! #current"
841,344,2008-09-27 02:38:00,McCain in fireside-chat closing statement. Weird. #current #debate08
842,623,2008-09-27 02:38:00,@stealingsand Father Geppetto is losing badly...!
843,326,2008-09-27 02:38:00,"Drink for every time he brings up ""when i came home from prison"" #current"
844,600,2008-09-27 02:38:00,McCain is to Obama as the Empire State Building is to an ant. #current #debate08
845,1009,2008-09-27 02:38:00,McCain clubs baby seals.... seriously. #current
846,843,2008-09-27 02:38:00,regardless of who won the debate tonight...we are the ones who lost #current #debate08
847,511,2008-09-27 02:38:00,McCain won't even look Obama in they eye when shaking hands. He's so dismissive. What an old bastard. #current
848,977,2008-09-27 02:38:00,Obama cites father's desire to come to USA-but he didn't stay #current
849,849,2008-09-27 02:38:00,Is it just me or was this REALLY depresing as far as how #%*$@&'d up the world is right now? Sigh ... #current
850,210,2008-09-27 02:38:00,Last two points were nothing more than stump speeches by both candidates. #current
851,153,2008-09-27 02:38:00,#2019 #current when the economy of war didn't stop a recession but caused a depression.  good ol' '08
852,733,2008-09-27 02:38:00,McCain -1 for overplaying veteran card one or two times too many #tweetdebate
853,339,2008-09-27 02:38:00,"all of that blinking has been shown to be the sign of a fibber, John. #current"
854,468,2008-09-27 02:38:00,"Yea, pull out the sob story songbird McCain #current"
855,946,2008-09-27 02:38:00,Obama is a liar. #current
856,455,2008-09-27 02:39:00,This Obama guy is seriously gonna wreck this country if he wins.  SCARY. #current
857,590,2008-09-27 02:39:00,"""Kneel before Zod"". #current"
858,30,2008-09-27 02:39:00,"#current you can soo tell mccain doesnt f*ck his wife, they dont even hold hands or anything XD"
859,1008,2008-09-27 02:39:00,McCain clubs baby seals.... seriously. #current #debate08
860,187,2008-09-27 02:39:00,"@myentirename Yeah, never mention your African father if you want to be president. #current"
861,950,2008-09-27 02:39:00,Where are we going to get the money to pay for that obama?#current
862,564,2008-09-27 02:39:00,"Gee, Cindy McCain's suit looks pretty expensive. #Current #debate08 #tweetdebate"
863,548,2008-09-27 02:39:00,@laughterkey the vp debate is gonna be a joke #current
864,674,2008-09-27 02:39:00,oh but mcain isn't creepy? that troll can't even touch his own head! #current
865,187,2008-09-27 02:39:00,disappointed in Jim Lehrer.  expected more from him. #current
866,989,2008-09-27 02:39:00,McCain is scared of Obama. #Current #debate08 #tweetdebate
867,185,2008-09-27 02:39:00,@kathrynjones he's racist #current
868,149,2008-09-27 02:39:00,#2019 #current what I wouldn't do to simply have to worry about a war and an economic depression. GEAS makes that look like the war on drugs
869,186,2008-09-27 02:40:00,"I didn't really hear anything new in this debate. Hope future debates won't sound like political news pundit speak, too. #current #debate08"
870,796,2008-09-27 02:40:00,#tweetdebate: McCain says he'll take care of veterans. Just not if it includes a GI Bill. McCain knows how to heal wounds of war? Not quite.
871,353,2008-09-27 02:40:00,#current I am worried on the whole with both of our choices
872,781,2008-09-27 02:40:00,#tweetdebate Mccain lost he sucks hope he does not become President
873,809,2008-09-27 02:40:00,@MediaLizzy mccain also knows how to create wounds of war by advocating so much war and deploying troops unnecessarily #debate #current
874,556,2008-09-27 02:40:00,"You know McCain should just stand there and sing ""Mr. Self Destruct"" by NIN. #current"
875,668,2008-09-27 02:40:00,#current and now the anchors and pundits tell us what we should think
876,662,2008-09-27 02:40:00,"John, you voted against the Webb bill to pay for college education for veterans. #current"
877,39,2008-09-27 02:40:00,.i am on my knees praying for a stray bullet in johnnys direction...but no brave souls seem apt on playing g-d this evening. #current
878,919,2008-09-27 02:40:00,The number one problem is that there is too much emphasis on retarded communication tech instead of things that matter. #current
879,951,2008-09-27 02:41:00,McCain's wife has had some good work done-but man has she had *a lot* of it. #debate08
880,93,2008-09-27 02:41:00,#debate08 #current did someone really just ask if mccain is a felon.  He was in pow camp you idiot
881,770,2008-09-27 02:41:00,"#debate08 Oh, man--why is C-SPAN2 covering the spin room crap--this is exactly what I HATE about mainstream news."
882,496,2008-09-27 02:41:00,"If we want real change in DC, vote out all Congresmen and Senators that have been in office over 12 years.  #current"
883,901,2008-09-27 02:41:00,@DominickEvans I have fears that you are right... that it runs so much deeper than any american admits
884,418,2008-09-27 02:41:00,"#debate08 Body language was a big issue for me. In a contentious meeting, would McCain ignore his adversary in the room?"
885,770,2008-09-27 02:41:00,"Chuck Todd: ""Both candidates were totally tone deaf about the economy"" #debate08"
886,270,2008-09-27 02:41:00,The Character Assassination of Barack Obama by the Coward John McCain http://bit.ly/2ZHw59 #debate08 #current
887,506,2008-09-27 02:41:00,Retweet @stevenbjohnson #debate08 making a point that depends on the difference between tactics & strategies is always a bad tactic...
888,930,2008-09-27 02:41:00,"#debate08 mccain can barely walk, if he dies miss tabloid queen will be the president... nice move US"
889,823,2008-09-27 02:42:00,Retweet kctrey: Still wouldn't look at Obama when they shook hands. Ass! #current #debate08
890,672,2008-09-27 02:42:00,@rcapote from the big tax cuts being given to the top 0.1% of the americans ;) Easy! http://mccainfacts.jottit.com/ #debate08 #current
891,90,2008-09-27 02:42:00,"#debate08 Sadly, I think Obama missed the point - this election is going to be more about connecting with the average than about leadership"
892,1004,2008-09-27 02:42:00,This is not a time for on the job training. #current
893,226,2008-09-27 02:42:00,#current Bob Barr Team: Clearly tonightí¢ä‰åä‹¢s debate shows both McCain/Obama mean more spending/more government/ever present risks to taxpayers
894,638,2008-09-27 02:42:00,Can't wait to watch the VP debate. I wonder if Palin will wear a diaper. She's liable to wet her pants  #debate08
895,115,2008-09-27 02:42:00,@bessemerprocess #debate08  mccain was disrespectful?  Obama kept calling mccain john and not senator.  THAT's disrespectful
896,79,2008-09-27 02:42:00,"#debate08 Well that was uneventful, guess we will have to wait for tomorrow at UMW"
897,167,2008-09-27 02:42:00,Cindy McCain is GLOWING RED.  In a burn my eyes way. #debate08
898,827,2008-09-27 02:42:00,I came into debate not wanting to vote for either.  I leave in the same state of mind. #current
899,491,2008-09-27 02:42:00,@mamalogues you think mccain won #debate08? none of the many experts on CNN agrees with you. sorry...! #current
900,263,2008-09-27 02:42:00,"#current can we remove 10,000 votes from McCain/Palin every time one of them utters ""maverick""?"
901,374,2008-09-27 02:42:00,"#debate08 I'm hoping the spin coverage points out how condescending McCain was towards Obama, that was frustrating."
902,687,2008-09-27 02:42:00,"wow, Biden is talking but they won't let Palin? Why not? Sexist?? #tweetdebate"
903,234,2008-09-27 02:42:00,#tweetdebate how can you have a spending freeze.  That's ridiculous.
904,960,2008-09-27 02:42:00,"POW and he was no hero, he was just like thousands of others. Maybe if he ever kept his planes in the air....  #debate08"
905,869,2008-09-27 02:42:00,I'm out of this shit. #current #debate08
906,543,2008-09-27 02:43:00,CBS observer compares McCain to Nixon. Yikes. #debate08
907,329,2008-09-27 02:43:00,"McCain came off very rude. If McCain acts this way in office, with his smirking and disdain, he will be no help to America's image. #current"
908,365,2008-09-27 02:43:00,Biden and Rudy... Why are they hiding Palin still? #current
909,224,2008-09-27 02:43:00,"mccain is weak on the economy, better @ warmongering & apparently is afraid of direct eye contact #tweetdebate"
910,344,2008-09-27 02:43:00,seems to me like Obama kind of fell apart there at the end. #current
911,407,2008-09-27 02:43:00,"#current #debate08 Okay, that seriously stressed me out."
912,277,2008-09-27 02:43:00,Obamarossa's dress looks like puke #current
913,133,2008-09-27 02:43:00,where the hell were the environmental issues (besides energy)? #current
914,893,2008-09-27 02:43:00,Body Language of McCain = Idiot.  #debate08
915,643,2008-09-27 02:43:00,"#debate08 - Obama supports missle defense, but not ones that don't work.  Uh - you fund programs until they do work..."
916,178,2008-09-27 02:43:00,#current mccain or mcblinky
917,252,2008-09-27 02:43:00,#debate08 Re: McCain's comment about short North Koreans: Those in glass houses shouldn't throw stones. (McCain is 5'7''.)
918,705,2008-09-27 02:44:00,Obama didn't emphasize so many differences as he did agree with McCain's points. But both avoided the economic questions. #debate08 #current
919,710,2008-09-27 02:44:00,"#debate08: wow. Obama Camp Mgr Thinks Barry ""Commanded"" the Foreign Policy debate. Laughing so hard my sides hurt."
920,992,2008-09-27 02:44:00,"Not sure where McCain goes from here.  He's lost the week, the day, and then the debate.  #debate08 #mccain #obama"
921,360,2008-09-27 02:44:00,"#debate08 - Tie goes to [front]runner, Obama. JM needs to step up policy distinctions; BO needs to be funnier, more zingers"
922,1011,2008-09-27 02:44:00,"Sooo... McCain is not afraid to meet with ANY world leader. However, he just proved will not be able to look them in the eye. #debate08"
923,175,2008-09-27 02:44:00,"Tonite's big soundbite:  ""I agree with Senator McCain"" from Obama ... that can't play well #debate08"
924,618,2008-09-27 02:44:00,#current Who won? Not us.
925,451,2008-09-27 02:44:00,New offshore drilling won't give us any oil for years.  It's a silly idea. #Current #debate08 #tweetdebate
926,822,2008-09-27 02:44:00,Free Press site is slow so go directly to http://bit.ly/scorecard to Rate the Debate #current #debate08
927,907,2008-09-27 02:44:00,"#current Kissinger backs talks with Iran ""with no conditions"" YIKES!! FAIL!!!! http://tinyurl.com/5pabty"
928,824,2008-09-27 02:44:00,"why am i not suprised that mccain brought up his prison time? we know you're a war hero, john. we get it. #current"
929,615,2008-09-27 02:45:00,"so what was the best line of the night?  thoughts?  i think this debate lacked any ""umph"" #debate08"
930,890,2008-09-27 02:45:00,"Will the frequent Obama ""McCain is right"" lines will haunt him later? Someone should remind him he can't get consensus in #debate08."
931,319,2008-09-27 02:45:00,Doesn't anyone remember when McCain went to Iraq and made a fool out of himself?  #current
932,753,2008-09-27 02:45:00,"I tell ya what. I'll need a drink tonight after these debates. Please get Obama/Biden into office, no McCain/Palin #debate08"
933,635,2008-09-27 02:45:00,"Candidates+spouses on stage now, Cindy ""I stole drugs from my charity and got off scot-free"" McCain, included. http://xrl.us/osao6 #debate08"
934,236,2008-09-27 02:45:00,Time for the talking heads! #debate08
935,488,2008-09-27 02:45:00,"Eugene Robinson is right. Pointing out that you've been there forever, during all the crisis is not a winning point. #debate08"
936,172,2008-09-27 02:45:00,How the hell can anyone consider McCain the debate winner???  #debate08
937,327,2008-09-27 02:45:00,"... and now we go to Spin Alley. Or, as I call it, ""Deception Lane."" Changing the channel now. #debate08"
938,631,2008-09-27 02:46:00,@divesnob McCain only blinks so much because he is trying to send subliminal messages to his followers #current #tweetdebate
939,883,2008-09-27 02:46:00,*Sigh* I miss Peter Jennings ... There is a real void tonight. #debate08 #tweetdebate
940,170,2008-09-27 02:46:00,"@kellyrenee says: POW and he was no hero, he was just like thousands of others. Maybe if he ever kept his planes in the air.... #debate08"
941,383,2008-09-27 02:46:00,@theebayk1d disrespecting traditions during the pledge and National Anthem.
942,961,2008-09-27 02:46:00,@smheadhunter like the iraq war ? like the failing banks ? I can see what you mean now. #debate08
943,1005,2008-09-27 02:46:00,I don't really care who you think won if you've already chosen. Of course you think *your* guy won. Any undecided voters swayed? #debate08
944,566,2008-09-27 02:46:00,This debate was completely surreal in the context of the current economic crisis.  #current
945,984,2008-09-27 02:46:00,"#debate08 Why does McCain freakin' say ""What Senator Obama doesn't understand is"" before EVERY response. wtf, what a jacka$$."
946,572,2008-09-27 02:46:00,"@scbalazs What do you mean ""Obama was able to keep up?"" McCain was nervous, stiff, and wouldn't look at Obama at all #debate08"
947,755,2008-09-27 02:46:00,William Bennet on CNN: How many times did Obama say 'John is right...'? That's a great point. Obama conceding to McCain. #debate08
948,523,2008-09-27 02:46:00,meh.  disappointed with both obama and mccain tonight. #current
949,983,2008-09-27 02:46:00,mccain: obama is stubborn like bush! what? #debate08
950,238,2008-09-27 02:46:00,I did think the twitter make the debate more interesting #current #debate08 #tweetdebate
951,209,2008-09-27 02:46:00,"And *holy crap* I'm getting tired of McCain's ""Sen. Obama doesn't understand"" followed with emotional appeal to US exceptionalism #debate08"
952,940,2008-09-27 02:46:00,#current Offshore drilling is a bridge -- an expensive bridge
953,896,2008-09-27 02:47:00,"@glueandglitter Yep, Obama pushed offshore drilling, nuclear, and ""clean coal."" FAIL #current #tweetdebate"
954,540,2008-09-27 02:47:00,"...as of late, has not shown a very high level of judgement or respect - of anything or anyone. #debate08"
955,20,2008-09-27 02:47:00,http://snipr.com/3vlts - Big surprise McCain makes misleading statements about Obama #current
956,812,2008-09-27 02:47:00,"#debate08 OK, muting C-SPAN2 since they insist on showing spin doctors speaking. Just cut to callers or @Leslieann44"
957,730,2008-09-27 02:47:00,I think all this hate for McCain is simply coming from fucking ignorance. All the hating bastards need to step back and review. #debate08
958,626,2008-09-27 02:47:00,"#debate08 WHAT?! The GOP doesn't send Palin to answer after McCain, but Guiliani? Is he the VP now?"
959,651,2008-09-27 02:47:00,Anyone who thinks McCain won the #debate08 is a total dweeb dingle cheese.  (he says like a true dorkus)
960,617,2008-09-27 02:47:00,Guiliani is a twit #current
961,478,2008-09-27 02:47:00,#debate08 FTW T. Boone Pickens again?  The hell?
962,928,2008-09-27 02:47:00,"WOW. Biden spoke with NBC, Palin declined and the GOP gave them Rudy instead. What a fucking tool. #current"
963,750,2008-09-27 02:47:00,"#debate08 oh god, here comes Giuliani"
964,278,2008-09-27 02:47:00,lol @martinbowling I was thinking morse code #tweetdebate
965,452,2008-09-27 02:47:00,"Retweeting @alexashrugged ""I agree with Sen. McCain"" should be the line of the night #debate08 #current"
966,92,2008-09-27 02:48:00,"Palin declined the invite to discuss the debate???  What, is she busy monitoring her Russian neighbors??  #current"
967,575,2008-09-27 02:48:00,#debate08 Deja Vu 2004. Kerry supporters were jumping in haste even after a poor performance by Kerry. 2008 same old with Obama!
968,847,2008-09-27 02:48:00,Both candidates point blank said they would commit war crimes and break international law. God bless America. #debate08
969,590,2008-09-27 02:48:00,noticing many misquotes from #debate on #current #twitter
970,436,2008-09-27 02:48:00,O-Who Camp had lowered expectations to allow them to be happy with such a performance.  #debate08
971,1017,2008-09-27 02:48:00,#debate08 wtf giuliani in lieu of palin? Is this a test run for a vp candidate replacement
972,423,2008-09-27 02:48:00,"#debate08 Palin/Biden is on a Thursday?  Gimme a break, Thursday is the new Friday.  No one is gonna watch those 2 on a Thursday night."
973,702,2008-09-27 02:48:00,Oooo the (R)s sent Giuliani to talk to NBC instead of Palin!!! That's embarassing. #current
974,680,2008-09-27 02:48:00,@FakeObama08 Matt is out....but I heard Chevy Chase wants Palin anihilated! (SP?)  Yeah.....who?  Oh...the dude that played Fletch.
975,284,2008-09-27 02:48:00,I wish Guiliani would just shut the hell up. #debate08
976,512,2008-09-27 02:48:00,#debate08 NBC has Guiliani on.  OMG. maybe it's clint Howard. can't tell. How can they say anything when McCain picked Palin - a joke
977,423,2008-09-27 02:48:00,Retweeting @mississippianna: disappointed that we did not hear from the candidates on how they will end the genocide in Darfur #debate08
978,21,2008-09-27 02:48:00,#debate08 #current  Major Garrett-  Obama campaign feels they won the debate.  Must have been watching a different program
979,780,2008-09-27 02:48:00,@ch3ryl Because it's CNN for pity's sake. Asking them to be objective is like asking Amy Winehouse not to smoke crack.
980,21,2008-09-27 02:48:00,"McCain called for a spending freeze, Hillary called for a trade timeout. Both ridiculous ideas. Both will lose. #tweetdebate #obamashot"
981,643,2008-09-27 02:48:00,"#debate08 - so what happened to Palin and why isnt she on instead of Juliani? oh, right..."
982,431,2008-09-27 02:48:00,It's official! We're sunk. #debate08
983,411,2008-09-27 02:49:00,Here's some tolerance from the Left. Note the username and the ONLY person they're following. How adult. http://twitpic.com/ddr4  #debate08
984,1028,2008-09-27 02:49:00,So does anyone else feel like they didn't discuss the economy as much as they should have? #debate08
985,299,2008-09-27 02:49:00,#debate08 honest question for McCainiacs -- what's the thinking on Palin being nowhere near a live camera right now?
986,929,2008-09-27 02:49:00,Where's palin? Getting drunk in Philly. #current
987,675,2008-09-27 02:49:00,starting to get annoying that the GOP is hiding Palin #debate08
988,223,2008-09-27 02:49:00,#debate08 is it just me or was McCain awful tonight
989,493,2008-09-27 02:49:00,Brian Williams can't believe Rudy is saying this stuff with a straight face. #debate08
990,779,2008-09-27 02:50:00,"@evolver That really bums me out.  The ""clean coal"" more than any of that other stuff.  frackity"
991,141,2008-09-27 02:50:00,"So, did anyone else notice that McCain didn't look directly at Obama while addressing him for the most part? #current #debate08"
992,98,2008-09-27 02:50:00,thinks the crawl on FOX news is so slanted it's despicable.  #tweetdebate
993,942,2008-09-27 02:50:00,Has Palin said anything unscripted on live television yet?  #current
994,102,2008-09-27 02:50:00,"#debate08 McCain at times comes off as a competent Senator, but _never_ presidential."
995,319,2008-09-27 02:50:00,#tweetdebate Wait a minute. NBC invited Palin to respond about the debate and she declined? Minus 500 points to McCain for picking a coward.
996,574,2008-09-27 02:50:00,Palin is with her neighbors Russia #current
997,322,2008-09-27 02:50:00,#debate08 Major Garrett- Obama campaign feels they won the debate. what debate were they watching???
998,844,2008-09-27 02:50:00,Where is Palin? Looks bad to put Giuliani up because you can't find your VP nom. #debate08
999,516,2008-09-27 02:50:00,"#debate08 Chris Matthews says McCain was ""mean""."
1000,732,2008-09-27 02:50:00,@kassifan What do you expect? All McCain has is lies. The truth won't get him elected.
1001,801,2008-09-27 02:50:00,"""When I was a POW..."" Oh, really John?! I had no idea... #current"
1002,521,2008-09-27 02:51:00,wonder why GOP hates a democratic president agreeing with their senator?  #debate08 #mccain #obama
1003,533,2008-09-27 02:51:00,Let the 'spin' begin #debate08
1004,256,2008-09-27 02:51:00,#current Guilllianni: I expect by the weekend we'll have a solution for dealing w/ financial fallout. [Isn't it the weekend now?]
1005,512,2008-09-27 02:51:00,"As an aside, Obama missed yet another opportunity to close the deal tonight (NH, TX, PA vs HRC, tonight vs McCain) #current"
1006,93,2008-09-27 02:51:00,#debate08 It seems like every election Conservatives talk about decreasing spending. Does that mean we can decrease military spending?
1007,561,2008-09-27 02:51:00,"#current #debate08 , Pickens Plan has a few billion, yet cant keep a strong web server? Come on Boone..."
1008,275,2008-09-27 02:51:00,McCain in a tailspin.  #debate08 #mccain #obama
1009,681,2008-09-27 02:51:00,@CarriBugbee are you kidding if you watch the nightly news you should know those things. #current
1010,961,2008-09-27 02:51:00,@perinandy Palin hasn't had a single unscripted moment yet I can't wait to see her eaten alive on the VP debate #current #tweetdebate
1011,823,2008-09-27 02:51:00,@MercuryMetro #current yeah the Wife and I were both commenting on that. It's cause he's an ass.
1012,636,2008-09-27 02:51:00,"@theebayk1d I find it very disrespectful when one doesn't either salute the flag, or put their hand on their hear when the Anthem is played."
1013,755,2008-09-27 02:51:00,"if there's any one I hate more than McCain, its Guliani #debate08"
1014,387,2008-09-27 02:52:00,My kids: they sure were both rude to each other. #debate08
1015,646,2008-09-27 02:52:00,NBC in the tank why would the McCain camp give em air.. no way #debate08 good for Palin
1016,843,2008-09-27 02:52:00,"#debate08 if we get McC for prez, all our $$$ will go to the mid-east and the us will fall into 1000% inflation"
1017,383,2008-09-27 02:52:00,#debate08 I guess Palin has been locked in a room until next week. She's gotta a lot of work to do with Professor Higgins.
1018,350,2008-09-27 02:52:00,#debate08 obama is pro missile defense? WTF?
1019,58,2008-09-27 02:52:00,@perinandy she can't speak without having a script; this is why they try to hide her as much as they can. #current
1020,360,2008-09-27 02:52:00,#debate08 McCain sounded like a rambleing Grandpa Simpson.  Lehrer is a crappy moderator.
1021,527,2008-09-27 02:52:00,I heard that Biden is too polite and will fare badly vis a vis Palin. #current
1022,499,2008-09-27 02:52:00,How can McCain say Obama is not experienced enough when Miss Congeniality is his running mate? #debate08
1023,629,2008-09-27 02:52:00,#debate08 Every expert/commentator has said exactly what they as a partisan have been saying. Their guy was good. The other was off his game
1024,180,2008-09-27 02:53:00,@Mamalogues #debate08 #current i know it must be hard for you that mccain sucks so badly. again...sorry. try voting for obama!
1025,551,2008-09-27 02:53:00,"@NewsHour Thought Lehrer's questions were too general/not pointed enough: e.g., What about Iran? What about Russia? etc. #debate08"
1026,503,2008-09-27 02:53:00,"so earmarks are ok, then? what kind of logic is that #debate08"
1027,481,2008-09-27 02:53:00,Biden will never lose to a fluff ball public speaker like Palin. #current
1028,120,2008-09-27 02:53:00,Retweeting my fav Tweet of #debate08: McLame heart attack = President Palin. Debate over.
1029,916,2008-09-27 02:53:00,thinks that McCain does not understand the difference between a tactic and a strategy.  #debate08
1030,58,2008-09-27 02:53:00,"@MaryTrigiani I didn't think McCain was a gentleman one time. Impartially, I truly believe that. You?"
1031,96,2008-09-27 02:53:00,@bender00 you should be contributing to #tweetdebate
1032,813,2008-09-27 02:53:00,#debate08 I missed it. Did McCain look and feel constipated again?
1033,436,2008-09-27 02:54:00,#current We're only having ONE VP debate? Bummer. I was really looking forward to that.
1034,876,2008-09-27 02:54:00,Sarah Palin in the secret Cheney bunker.  #debate08 #mccain #obama
1035,995,2008-09-27 02:54:00,#debate08 Why did McCain close with the Veterans - that was weird. Last words and THAT's what you say?
1036,92,2008-09-27 02:54:00,"Buy a suit, Michael Ware. #current #debate08"
1037,387,2008-09-27 02:54:00,#debate08 sup? obama killed it. you mccainiacs are lol
1038,524,2008-09-27 02:54:00,NObama4thisMama is right! #current #debate08
1039,474,2008-09-27 02:54:00,"wonders where's Palin? I mean, she's qualified, right? #tweetdebate"
1040,42,2008-09-27 02:54:00,@saldarji I think McCain doesn't understand a lot. #debate08
1041,655,2008-09-27 02:54:00,"MCCAIN: How about a spending freeze on everything but defense, veteran affairs and entitlement programs. #DEBATE08"
1042,107,2008-09-27 02:54:00,BObama interrupted JMcCain too often. It was as bad as AGore walking in front of Bush at '00 debates. Arrogance. #debate08 #current
1043,492,2008-09-27 02:54:00,"@nubianvixen well, thankya... I wish it was just bad comedy so my MST3K schtick wasn't whistling in the dark, though #debate08"
1044,280,2008-09-27 02:54:00,"@michaelszeto A friend said"" ""Gergen is such a sell-out."" #debate08"
1045,751,2008-09-27 02:55:00,McCain in the membrane! #debate08
1046,260,2008-09-27 02:55:00,Neither one won the #debate08 because they both want to bail out companies that really need chapter 11.
1047,647,2008-09-27 02:55:00,Palin was out hunting a moose ;/ #tweetdebate
1048,567,2008-09-27 02:55:00,Anyone tweeting from The Irish Pub? Please buy Sarah a drink; she's gonna need it before next Thursday. #debate08
1049,23,2008-09-27 02:55:00,"McCAIN'S PROBLEM LINE OF THE NIGHT: ""Senator Obama, you don't understand.""  Condescending, grumpy, angry #tweetdebate"
1050,90,2008-09-27 02:55:00,@israelpattison um. McCain stumbled a lot. He was belicose. He repeated a false claim about Obama's tax plan. Not presidential. #debate08
1051,568,2008-09-27 02:55:00,@janoss - abslutely-- McCain could not look at Obama! - http://janosschumacher.wordpress.com/
1052,406,2008-09-27 02:55:00,"Someone on CBS needs to fix the lavalier mic on that guys jacket, there's friction static or something. #current #debate08"
1053,81,2008-09-27 02:55:00,"Lindsey Graham is an idiot, why does the McCain camp always use him? There are so many better people . #current #debate08"
1054,269,2008-09-27 02:55:00,@seasonothebitch I would sacrifice Paul Begala as a CNN analyst if it meant never having to see Castellanos again (besides FoxNews) #current
1055,161,2008-09-27 02:56:00,the polar bear on the island wants McCain #current
1056,978,2008-09-27 02:56:00,"@lifestudent83 I hope he gives speeches better than Miss South Carolina ""I'm John McCain and I honestly believe..."" #current"
1057,656,2008-09-27 02:56:00,"I'm offering my translation services: Creepy McCain smile while Obama speaks=Damn, Obama got me again! I'm screwed. #debate08"
1058,744,2008-09-27 02:56:00,"McCain kept saying ""I know how to do this.""  If he knows so much, he needs to explain how he knows and WHAT he knows.  #debate08"
1059,609,2008-09-27 02:56:00,@sarking I disagree. I think McCain loses by showing up. #debate08
1060,786,2008-09-27 02:56:00,"#debate08 - apparently all the cool guys are wearing bracelets right now. Important fashion tip there. Oh, also, the world's utterly fucked."
1061,1038,2008-09-27 02:56:00,mccain avoiding eye contact reminded me of exactly what dubya did in the debates with kerry.is it a republican thing? #tweetdebate #debate08
1062,107,2008-09-27 02:56:00,"New drinking game: Each McCain says (wrongly) ""Sen. Obama doesn't understand""=take a shot. Each creepy McCain smile=chug. #debate08"
1063,678,2008-09-27 02:56:00,"Obama should start smearing and being ridiculous with dark shadow footage, because that's the only way to ""win"" in this country. #debate08"
1064,225,2008-09-27 02:56:00,Dee Dee Meyers thought Obama did great job on showing how great leader he is. Hmm must have watched different one than she did #current
1065,125,2008-09-27 02:56:00,@lindagoin I started paying attention after you brought it up.  I didn't see him make eye contact once.
1066,709,2008-09-27 02:56:00,No need to make false claims about Obamas plan. I read it. talk about scary!!! #debate08
1067,483,2008-09-27 02:56:00,"@tarheelcoxn that's it, right there. trying to get away with lying in the debate is no good. #debate08"
1068,858,2008-09-27 02:56:00,Was B Obama's interromption or talking over J McCain a result of talk-show uncivility? #debate08 #current
1069,949,2008-09-27 02:56:00,"RT @factoryjoe: I looked into McCain's eyes and saw a B, a U, an S and an H (add from me: but even more willing to lie to win?) #current"
1070,599,2008-09-27 02:57:00,McCain thinks travel to relevant areas=expertise. When will US govt consult with me on my expertise? I've been to Iran. #debate08
1071,737,2008-09-27 02:57:00,"#debate08 #current Barr in Interview: ""The moderator let them go on and on, that's pandering to the American people not leadership."""
1072,742,2008-09-27 02:57:00,@MailOurMilitary me too!  and i hate instead of expressing opinions making personal attacks on the candidate
1073,435,2008-09-27 02:57:00,condescending - read: correct #debate08
1074,193,2008-09-27 02:57:00,@drthomasho what spin? Debate was a yawn fest where both played to their base.
1075,654,2008-09-27 02:57:00,#debate08 this was mccain's good shot to beat down obama and it doesn't look like that happened.
1076,1025,2008-09-27 02:57:00,"@msblog might be deaf, dumb, and blind."
1077,684,2008-09-27 02:57:00,"@roadkillrefugee that was mcc's version of reagan's ""there you go again"" to carter in their debate #tweetdebate"
1078,988,2008-09-27 02:57:00,@forever_trust Drives me crazy! #DEBATE08
1079,337,2008-09-27 02:57:00,#tweetdebate It's telling that a lot of post-analysis is focused on trying to figure out what Obama could have done better
1080,143,2008-09-27 02:57:00,"@scbalazs Skipping around channels. David Gergen said McCain needed ""big"" win but didn't get it. Thanks for the @'s!"
1081,383,2008-09-27 02:57:00,@CurlingRiver Why are you so ignorant? Your thinking and ideology are what drives this country in the ground #current
1082,594,2008-09-27 02:57:00,"what is Sarah Palin going to show off as her ""preciouses"" in the VP debate? ""I got a bra from a vetran of Iraq's wife...see!"" #current"
1083,927,2008-09-27 02:58:00,"#current #debate08 When Obama stayed positive, his ratings shot up as soon as he went negative he dropped. He also looked fairly angry"
1084,612,2008-09-27 02:58:00,Reports that Palin is out Moose hunting with her pregnant daugher somewhere near Russia #debate08
1085,278,2008-09-27 02:58:00,"#debate08 golly gee, i wonder why they didn't have palin out spinning for mcsame? could it be because she's functionally retarded? PROBABLY!"
1086,1017,2008-09-27 02:58:00,"@msblog I was wondering that. Just because you've been somewhere, doesn't make you an expert on foreign policy with that country #debate08"
1087,879,2008-09-27 02:58:00,"#debate08 Somewhere Sarah Palin is gently weeping as she watches the GOP crown Rudy Giuliani ""Miss Post-Debate Spinner""..."
1088,269,2008-09-27 02:58:00,"#debate08 McCain: ""No-one can be opposed to renewable energy. No-one"" Reality: http://ut.ag/00kG1"
1089,631,2008-09-27 02:59:00,Obama looked nervous and uncomfortable the entire time. #current #debate08
1090,449,2008-09-27 02:59:00,GOP is laughing all the way to the Diebold voting machines. It doesn't even matter if half their party can't stand their candidate! #current
1091,865,2008-09-27 02:59:00,Lindsey Graham sounds just like Mr. Rodgers. #current
1092,211,2008-09-27 02:59:00,"just wants to say, my 14-year old observes: ""McCain just acted crazy sometimes.""  Yup. That about sums up #debate08 response tonight for me."
1093,341,2008-09-27 02:59:00,@seasonothebitch McCain owes us tax-payer funded liver transplants.
1094,169,2008-09-27 02:59:00,oy vey! already with the new campaign ads? #Debate08
